Layer,Name,GEOID,Population,CZA_2023,CZB_2023,CZD_2023,CZH_2023,CZL_2023,CZM_2023,CZO_2023,CZP_2023,CZR_2023,CZS_2023,CZT_2023,CZU_2012-2016,CZV_2023,SVI_2022,CAR_2018-2022,CHAOVXP_2018-2022,EKR_2022,EKW_2022,EVC_2018,EVF_2018,EVR_2018,HTJ_2018-2022,HUO_2018-2022,RBS_2018-2022,RBU_2018-2022,TRF_2020,TRV_2018-2022,VAC_2018-2022,CHAIXYP_2023,PMC_2020,FAI_2022,LFA_2019,WWW_2018-2022
,,,,"Aggravated assault/battery (crimes), 2023","Burglary (crimes), 2023","Drug abuse (crimes), 2023","Homicide (crimes), 2023","Larceny (theft) (crimes), 2023","Major crime (crimes), 2023","Arson (crimes), 2023","Property crime (crimes), 2023","Robbery (crimes), 2023","Criminal sexual assault (crimes), 2023","Motor vehicle theft (crimes), 2023","Public crime (crimes), 2012-2016","Violent crime (crimes), 2023","Social Vulnerability Index (percentile), 2022","Drive alone to work (% of workers 16 years and older), 2018-2022","Households (count of households), 2018-2022","Proximity to roads, railways, and airports index, 2022","Walkability Index, 2022","Evictions (evictions), 2018","Eviction filing rate (filings per 100 renter-occupied households), 2018","Eviction rate (% of renter-occupied households), 2018","Crowded housing (% of occupied housing units), 2018-2022","Owner occupied (% of occupied housing units), 2018-2022","Severely rent-burdened (% of renter-occupied housing units), 2018-2022","Rent-burdened (% of renter-occupied housing units), 2018-2022","Traffic intensity (distance-weighted vehicles), 2020","Mean travel time to work (minutes), 2018-2022","Vacant (% of housing units), 2018-2022","Chicago Environmental Justice Index (score), 2023","Particulate matter (PM 2.5) concentration (µg/m3), 2020","Food insecurity (% of residents), 2022","Low food access (% of residents), 2019","Internet access (% of households), 2018-2022"
Census tract,Tract 5905,17031590500,1854,11.0,8.0,3.0,0.0,39.0,82.0,0.0,65.0,6.0,0.0,18.0,14.0,17.0,71.24000000000001,43.23040380047506,740.0,78.0,17.0,0.0,1.86,0.0,2.5675675675675675,57.97297297297297,27.33118971061093,51.446945337620576,78.99975734,30.7,8.529048207663783,52.21,9.406330601,12.9,0.0,97.56756756756756
Census tract,Tract 5906,17031590600,3477,13.0,6.0,2.0,0.0,21.0,66.0,1.0,42.0,8.0,3.0,14.0,25.0,24.0,66.16,52.90199809705043,1430.0,78.0,12.61,1.0,1.13,0.19,3.706293706293706,57.90209790209791,22.259136212624583,51.993355481727576,62.02504796421053,31.1,2.389078498293516,50.7,9.401836885,15.1,0.0,85.45454545454545
Census tract,Tract 5907,17031590700,3027,7.0,8.0,1.0,0.0,35.0,88.0,2.0,69.0,8.0,4.0,24.0,29.0,19.0,53.49,47.03511801957398,1018.0,73.0,15.17,3.0,1.06,0.53,5.50098231827112,64.44007858546169,5.524861878453039,38.12154696132597,245.63284653957712,32.6,12.917023096663817,71.3,9.380035246,14.2,0.09,94.10609037328096
Census tract,Tract 6004,17031600400,4297,3.0,6.0,0.0,0.0,53.0,88.0,1.0,77.0,8.0,0.0,17.0,11.0,11.0,83.34,47.008547008547005,1593.0,78.0,15.0,1.0,0.34,0.11,5.021971123666039,45.00941619585687,24.88584474885845,38.35616438356164,824.1670964996508,27.4,2.7472527472527477,54.36,9.303699453551912,16.1,0.0,94.53860640301318
Census tract,Tract 6006,17031600600,2988,5.0,10.0,3.0,0.0,27.0,50.0,0.0,43.0,1.0,1.0,6.0,9.0,7.0,56.53,50.84626234132581,1195.0,77.97384080365546,16.08,0.0,0.17,0.0,1.00418410041841,65.27196652719665,31.08433734939759,42.16867469879519,999.7975263948792,33.5,4.780876494023905,63.84,9.319811475,14.4,5.9,90.9623430962343
Census tract,Tract 6007,17031600700,2591,5.0,15.0,1.0,0.0,14.0,50.0,0.0,37.0,7.0,1.0,8.0,16.0,13.0,80.23,45.519947678221065,1207.0,77.96753763809487,15.080000000000002,2.0,1.11,0.37,1.5741507870753937,49.87572493786247,30.909090909090907,30.909090909090907,1178.7171957957546,32.7,11.575091575091577,62.2,9.332035792,15.8,0.52,89.97514498757249
Census tract,Tract 6009,17031600900,3682,18.0,7.0,2.0,1.0,25.0,72.0,2.0,47.0,5.0,1.0,13.0,27.0,25.0,66.47,44.29864253393665,1422.0,78.0,15.25,5.0,1.98,0.52,1.7580872011251758,38.39662447257383,20.89041095890411,45.89041095890411,166.3434549142504,33.5,6.262359920896507,34.39,9.336493169,13.7,0.0,98.1012658227848
Census tract,Tract 6103,17031610300,5410,77.0,19.0,4.0,4.0,89.0,254.0,1.0,137.0,31.0,5.0,28.0,125.0,117.0,97.28,52.54937988056959,2134.0,49.0,13.72,19.0,4.11,1.73,10.356138706654171,36.17619493908153,27.38619676945668,35.02202643171806,134.8497383862107,30.0,9.307267318317042,97.98,9.427369399,33.4,1.2,90.48734770384254
Census tract,Tract 6104,17031610400,2029,10.0,1.0,2.0,1.0,14.0,33.0,1.0,20.0,2.0,0.0,4.0,44.0,13.0,86.72999999999999,59.09090909090909,585.0,37.0,14.5,7.0,2.76,1.61,1.3675213675213675,37.94871794871795,20.66115702479339,53.71900826446281,309.8680617,36.3,13.204747774480714,94.31,9.429917486,18.4,0.0,95.72649572649571
Census tract,Tract 6108,17031610800,1512,3.0,1.0,0.0,0.0,17.0,47.0,1.0,40.0,1.0,3.0,21.0,14.0,7.0,48.86,72.94117647058823,559.0,78.0,12.67,1.0,0.71,0.36,2.3255813953488373,72.09302325581395,19.871794871794872,44.230769230769226,70.94465702,30.8,12.38244514106583,53.98,9.375900819672133,11.9,3.49,91.77101967799642
Census tract,Tract 6112,17031611200,2680,34.0,12.0,10.0,1.0,50.0,142.0,1.0,79.0,21.0,7.0,16.0,131.0,63.0,97.45,48.83435582822086,773.0,37.0,13.67,4.0,2.75,0.69,4.269081500646831,38.033635187580856,36.74321503131524,56.9937369519833,193.3462727429851,36.1,11.45475372279496,94.69,9.43147377,25.9,7.51,84.34670116429496
Census tract,Tract 6113,17031611300,3668,20.0,10.0,3.0,2.0,80.0,167.0,0.0,107.0,38.0,0.0,17.0,73.0,60.0,98.21,69.00523560209425,1043.0,37.0,16.0,6.0,1.93,0.89,3.8350910834132312,12.847555129434324,25.08250825082508,59.625962596259626,178.15752626984732,29.3,9.06713164777681,91.78,9.444167213114747,26.1,0.0,79.67401725790988
Census tract,Tract 6114,17031611400,3737,25.0,3.0,4.0,1.0,26.0,107.0,1.0,53.0,28.0,0.0,23.0,67.0,54.0,94.22,40.57437407952872,1003.0,37.00000000000001,13.83,2.0,3.81,0.33,1.5952143569292123,31.006979062811563,26.878612716763005,61.1271676300578,57.94072457406208,33.1,13.905579399141631,84.58,9.457287158469947,28.1,0.0,72.98105682951147
Census tract,Tract 6115,17031611500,3587,19.0,2.0,4.0,1.0,40.0,92.0,0.0,59.0,11.0,2.0,17.0,38.728353704,33.0,99.41,60.6845513413506,961.0,37.0,13.916522832786377,8.027478788,2.4821953489886193,1.1049447146858102,10.9261186264308,40.4786680541103,24.3006993006993,51.57342657342657,109.6413659714636,38.2,10.85343228200371,93.05,9.462080601,20.9,0.24414681221361095,82.83038501560874
Census tract,Tract 6116,17031611600,1921,29.0,2.0,1.0,2.0,14.0,80.0,1.0,34.0,13.0,2.0,17.0,51.019806612,46.0,97.31,47.11729622266402,536.0,36.99999999999999,13.75017311445632,2.000570663,2.9405207925778516,0.6500135858933352,11.194029850746269,36.38059701492538,32.84457478005865,53.3724340175953,76.65876034688182,37.3,7.903780068728522,79.39,9.484639071,,31.388027092144327,79.66417910447761
Census tract,Tract 6117,17031611700,2180,10.0,3.0,2.0,2.0,15.0,66.0,0.0,34.0,20.0,0.0,16.0,83.980193388,32.0,83.39999999999999,51.75438596491229,759.0,37.0,14.33,2.999429337,5.24,0.71,2.766798418972332,27.536231884057973,64.0,86.9090909090909,91.878483741211,37.2,10.60070671378092,73.83,9.46898306,28.2,24.78,93.0171277997365
Census tract,Tract 6118,17031611800,2205,8.0,3.0,1.0,0.0,19.0,63.0,1.0,35.0,20.0,0.0,12.0,67.0,28.0,64.05999999999999,41.12961622013034,724.0,37.0,10.08,4.0,2.72,0.78,0.6906077348066298,44.889502762430936,0.0,13.032581453634084,207.04703710068028,40.8,14.116251482799523,55.88,9.462901366,,19.24,74.86187845303867
Census tract,Tract 6119,17031611900,1984,28.0,13.0,7.0,0.0,43.0,160.0,0.0,103.0,24.0,5.0,47.0,146.0,57.0,90.89,35.70057581573896,534.0,37.0,12.0,8.0,5.32,2.13,6.367041198501873,36.51685393258427,18.87905604719764,41.29793510324484,224.6287166443548,34.8,22.608695652173918,81.54,9.45513388,17.9,75.65,78.08988764044943
Census tract,Tract 6120,17031612000,1448,24.0,2.0,3.0,0.0,20.0,83.0,2.0,48.0,8.0,3.0,24.0,66.0,35.0,87.78,54.400000000000006,516.0,54.0,10.75,2.0,4.3,0.78,2.9069767441860463,29.26356589147287,23.28767123287671,58.08219178082192,81.52498843802486,32.7,17.57188498402556,73.32,9.443016667,17.299999999999997,100.0,78.68217054263566
Census tract,Tract 6121,17031612100,1168,19.0,2.0,2.0,3.0,12.0,67.0,0.0,36.0,8.0,1.0,22.0,38.0,31.0,98.59,51.66163141993958,367.0,78.0,13.67,4.0,6.19,1.77,9.809264305177113,29.70027247956403,37.5968992248062,70.15503875968993,187.3746461,36.8,24.016563146997928,84.07,9.433924316939892,20.200000000000003,100.0,71.66212534059946
Census tract,Tract 6122,17031612200,3939,47.0,8.0,7.0,2.0,58.0,176.0,1.0,105.0,20.0,2.0,38.0,109.0,71.0,88.66000000000001,47.91502753737215,1137.0,55.46974063400577,13.270305185185185,8.0,3.091748878923766,1.12457399103139,4.573438874230431,30.958663148636763,41.27388535031847,56.30573248407643,54.82155791626048,44.0,15.777777777777777,96.71,9.424585519,24.6,27.71260148148148,86.103781882146
Census tract,Tract 6201,17031620100,4567,20.0,12.0,1.0,0.0,89.0,176.0,0.0,140.0,15.0,1.0,39.0,27.0,36.0,70.67999999999999,57.71300448430493,1215.0,91.0,13.89,0.0,3.18,0.0,7.901234567901234,82.38683127572017,29.906542056074763,59.813084112149525,140.67262285706153,40.1,1.699029126213592,59.8,9.541472404,11.5,0.09,88.97119341563786
Census tract,Tract 6202,17031620200,2390,7.0,5.0,0.0,1.0,10.0,48.0,1.0,35.0,4.0,1.0,19.0,32.0,13.0,60.29,72.70642201834863,760.0,92.0,15.17,1.0,5.29,0.44,2.368421052631579,58.6842105263158,42.99363057324841,75.47770700636943,177.19918799857743,31.8,7.429963459196102,59.04,9.555410109,13.0,35.45,78.42105263157895
Census tract,Tract 6203,17031620300,6410,19.0,24.0,4.0,0.0,46.0,138.0,0.0,111.0,8.0,0.0,41.0,33.0,27.0,86.83999999999999,52.122566230450055,2273.0,92.0,13.72,3.0,1.86,0.51,2.7716673999120105,71.79938407391113,11.856474258970358,54.13416536661466,178.40897573575973,32.9,2.821718683197948,63.59,9.573999180327872,12.9,47.71,79.19049714034317
Census tract,Tract 6204,17031620400,5027,10.0,10.0,6.0,0.0,36.0,102.0,1.0,83.0,7.0,2.0,36.0,56.0,19.0,86.19,68.72565386755703,1298.0,92.0,12.42,0.0,3.63,0.0,4.545454545454546,71.72573189522342,44.95912806539509,70.02724795640327,182.9334980673364,40.1,6.28158844765343,67.0,9.564244536,21.6,0.0,84.12942989214176
Census tract,Tract 6303,17031630300,5385,12.0,10.0,2.0,1.0,21.0,70.0,1.0,47.0,9.0,1.0,15.0,66.0,23.0,75.98,64.2443729903537,1419.0,37.0,12.42,1.0,0.6,0.15,2.3255813953488373,60.74700493305144,44.52423698384201,63.55475763016158,169.47197134077993,31.3,6.828627708470125,82.81,9.525378689,12.0,0.0,75.61663143058493
Census tract,Tract 6304,17031630400,7204,38.0,11.0,2.0,0.0,76.0,191.0,1.0,131.0,21.0,1.0,43.0,65.0,60.0,90.53,59.70873786407766,1775.0,37.0,13.67,7.0,1.75,0.87,6.028169014084507,52.563380281690144,17.933491686460805,60.45130641330167,144.5666949590644,37.5,4.672395273899033,82.55,9.518370492,25.5,0.0,77.74647887323944
Census tract,Tract 6305,17031630500,6271,27.0,9.0,3.0,1.0,43.0,130.0,0.0,89.0,13.0,0.0,37.0,85.0,41.0,95.45,59.60766830138208,1647.0,37.0,12.5,3.0,1.32,0.36,7.953855494839102,44.019429265330906,16.052060737527114,47.071583514099785,138.6294668847042,33.4,9.753424657534246,67.38,9.496813934,19.2,93.07,89.43533697632058
